timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-07-26T12:00:00.0,NVX_R712_00137A1000015794,,21.16,,,,98.02,,10310871,
2022-07-26T13:00:00.0,NVX_R712_00137A1000015794,,21.19,,,,99.28,,10310897,
2022-07-26T14:00:00.0,NVX_R712_00137A1000015794,,22.04,,,,99.42,,10310925,
2022-07-26T15:00:00.0,NVX_R712_00137A1000015794,,20.67,,,,99.04,,10310952,
2022-07-26T16:00:00.0,NVX_R712_00137A1000015794,,20.81,,,,99.88,,10310981,
2022-07-26T17:00:00.0,NVX_R712_00137A1000015794,,20.79,,,,100.0,,10311008,
2022-07-26T18:00:00.0,NVX_R712_00137A1000015794,,20.45,,,,100.0,,10311036,
2022-07-26T19:00:00.0,NVX_R712_00137A1000015794,,20.64,,,,100.0,,10311064,
2022-07-26T20:00:00.0,NVX_R712_00137A1000015794,,20.79,,,,99.71,,10311091,
2022-07-26T21:00:00.0,NVX_R712_00137A1000015794,,20.47,,,,98.06,,10311118,
2022-07-26T22:00:00.0,NVX_R712_00137A1000015794,,19.82,,,,96.86,,10311144,
2022-07-26T23:00:00.0,NVX_R712_00137A1000015794,,20.26,,,,91.94,,10311172,
2022-07-27T00:00:00.0,NVX_R712_00137A1000015794,,19.59,,,,91.16,,10311198,
2022-07-27T01:00:00.0,NVX_R712_00137A1000015794,,19.51,,,,89.62,,10311227,
2022-07-27T02:00:00.0,NVX_R712_00137A1000015794,,19.11,,,,91.89,,10311254,
2022-07-27T05:00:00.0,NVX_R712_00137A1000015794,,18.63,,,,93.01,,10311335,
2022-07-27T06:00:00.0,NVX_R712_00137A1000015794,,18.45,,,,90.2,,10311364,
2022-07-27T09:00:00.0,NVX_R712_00137A1000015794,,21.03,,,,89.68,,10311447,
2022-07-27T11:00:00.0,NVX_R712_00137A1000015794,,22.45,,,,86.1,,10311502,
2022-07-27T17:00:00.0,NVX_R712_00137A1000015794,,20.98,,,,96.15,,10311664,
2022-07-27T18:00:00.0,NVX_R712_00137A1000015794,,20.61,,,,98.2,,10311691,
2022-07-27T19:00:00.0,NVX_R712_00137A1000015794,,21.02,,,,98.16,,10311719,
2022-07-27T20:00:00.0,NVX_R712_00137A1000015794,,20.67,,,,99.51,,10311747,
2022-07-27T21:00:00.0,NVX_R712_00137A1000015794,,20.48,,,,100.0,,10311775,
2022-07-28T06:00:00.0,NVX_R712_00137A1000015794,,16.8,,,,100.0,,10312012,
2022-07-28T09:00:00.0,NVX_R712_00137A1000015794,,18.66,,,,91.81,,10312094,
2022-07-28T10:00:00.0,NVX_R712_00137A1000015794,,19.28,,,,89.26,,10312123,
2022-07-28T11:00:00.0,NVX_R712_00137A1000015794,,19.76,,,,89.14,,10312151,
2022-07-28T12:00:00.0,NVX_R712_00137A1000015794,,21.12,,,,87.68,,10312180,
2022-07-28T13:00:00.0,NVX_R712_00137A1000015794,,21.39,,,,84.66,,10312209,
2022-07-28T14:00:00.0,NVX_R712_00137A1000015794,,21.01,,,,83.78,,10312238,
2022-07-28T17:00:00.0,NVX_R712_00137A1000015794,,21.12,,,,82.58,,10312321,
2022-07-28T18:00:00.0,NVX_R712_00137A1000015794,,20.13,,,,87.7,,10312348,
2022-07-29T01:00:00.0,NVX_R712_00137A1000015794,,17.83,,,,94.96,,10312540,
2022-07-29T06:00:00.0,NVX_R712_00137A1000015794,,17.41,,,,87.8,,10312676,
2022-07-29T08:00:00.0,NVX_R712_00137A1000015794,,19.97,,,,88.66,,10312730,
2022-07-29T09:00:00.0,NVX_R712_00137A1000015794,,20.26,,,,92.29,,10312758,
2022-07-29T10:00:00.0,NVX_R712_00137A1000015794,,21.8,,,,86.6,,10312785,
2022-07-29T11:00:00.0,NVX_R712_00137A1000015794,,20.38,,,,87.09,,10312812,
2022-07-29T12:00:00.0,NVX_R712_00137A1000015794,,20.63,,,,88.58,,10312840,
2022-07-29T13:00:00.0,NVX_R712_00137A1000015794,,21.07,,,,82.36,,10312869,
2022-07-29T14:00:00.0,NVX_R712_00137A1000015794,,20.99,,,,89.9,,10312898,
2022-07-29T15:00:00.0,NVX_R712_00137A1000015794,,20.65,,,,92.39,,10312927,
2022-07-29T16:00:00.0,NVX_R712_00137A1000015794,,20.54,,,,92.29,,10312954,
2022-07-29T17:00:00.0,NVX_R712_00137A1000015794,,19.97,,,,94.32,,10312983,
2022-07-29T18:00:00.0,NVX_R712_00137A1000015794,,20.07,,,,92.88,,10313011,
2022-07-29T19:00:00.0,NVX_R712_00137A1000015794,,20.5,,,,92.5,,10313040,
2022-07-29T20:00:00.0,NVX_R712_00137A1000015794,,20.06,,,,91.71,,10313069,
2022-07-29T21:00:00.0,NVX_R712_00137A1000015794,,18.9,,,,94.05,,10313097,
2022-07-29T22:00:00.0,NVX_R712_00137A1000015794,,18.18,,,,95.48,,10313127,
2022-07-29T23:00:00.0,NVX_R712_00137A1000015794,,17.83,,,,96.39,,10313156,
2022-07-30T01:00:00.0,NVX_R712_00137A1000015794,,17.76,,,,97.48,,10313213,
2022-07-30T02:00:00.0,NVX_R712_00137A1000015794,,17.5,,,,98.12,,10313242,
2022-07-30T04:00:00.0,NVX_R712_00137A1000015794,,17.59,,,,97.35,,10313300,
2022-07-30T05:00:00.0,NVX_R712_00137A1000015794,,17.62,,,,98.08,,10313329,
2022-07-30T08:00:00.0,NVX_R712_00137A1000015794,,20.27,,,,89.22,,10313412,
2022-07-30T09:00:00.0,NVX_R712_00137A1000015794,,21.34,,,,84.63,,10313440,
2022-07-30T12:00:00.0,NVX_R712_00137A1000015794,,21.87,,,,85.36,,10313525,
2022-07-30T14:00:00.0,NVX_R712_00137A1000015794,,23.45,,,,78.07,,10313582,
2022-07-30T15:00:00.0,NVX_R712_00137A1000015794,,23.29,,,,72.95,,10313611,
2022-07-30T16:00:00.0,NVX_R712_00137A1000015794,,21.97,,,,79.65,,10313640,
2022-07-30T19:00:00.0,NVX_R712_00137A1000015794,,20.28,,,,81.54,,10313726,
2022-07-30T23:00:00.0,NVX_R712_00137A1000015794,,17.9,,,,93.73,,10313835,
2022-07-31T04:00:00.0,NVX_R712_00137A1000015794,,17.39,,,,98.32,,10313973,
2022-07-31T05:00:00.0,NVX_R712_00137A1000015794,,17.5,,,,97.51,,10314001,
2022-07-31T07:00:00.0,NVX_R712_00137A1000015794,,18.19,,,,100.0,,10314056,
2022-07-31T08:00:00.0,NVX_R712_00137A1000015794,,18.41,,,,99.54,,10314086,
2022-07-31T09:00:00.0,NVX_R712_00137A1000015794,,19.04,,,,99.28,,10314113,
2022-07-31T10:00:00.0,NVX_R712_00137A1000015794,,20.93,,,,94.81,,10314142,
2022-07-31T11:00:00.0,NVX_R712_00137A1000015794,,21.65,,,,92.01,,10314170,
2022-07-31T12:00:00.0,NVX_R712_00137A1000015794,,21.13,,,,91.65,,10314199,
2022-07-31T13:00:00.0,NVX_R712_00137A1000015794,,21.91,,,,89.59,,10314228,
2022-07-31T14:00:00.0,NVX_R712_00137A1000015794,,22.86,,,,91.61,,10314257,
2022-07-31T15:00:00.0,NVX_R712_00137A1000015794,,22.7,,,,80.86,,10314287,
2022-07-31T16:00:00.0,NVX_R712_00137A1000015794,,22.75,,,,81.77,,10314315,
2022-07-31T17:00:00.0,NVX_R712_00137A1000015794,,22.08,,,,82.97,,10314345,
2022-07-31T18:00:00.0,NVX_R712_00137A1000015794,,21.5,,,,86.23,,10314374,
2022-07-31T19:00:00.0,NVX_R712_00137A1000015794,,20.65,,,,86.39,,10314403,
2022-07-31T20:00:00.0,NVX_R712_00137A1000015794,,20.03,,,,86.9,,10314432,
2022-07-31T21:00:00.0,NVX_R712_00137A1000015794,,17.91,,,,94.62,,10314460,
2022-07-31T22:00:00.0,NVX_R712_00137A1000015794,,18.12,,,,95.61,,10314489,
2022-07-31T23:00:00.0,NVX_R712_00137A1000015794,,18.04,,,,97.38,,10314518,
2022-08-01T00:00:00.0,NVX_R712_00137A1000015794,,17.91,,,,97.46,,10314547,
2022-08-01T01:00:00.0,NVX_R712_00137A1000015794,,17.77,,,,96.2,,10314576,
2022-08-01T02:00:00.0,NVX_R712_00137A1000015794,,17.59,,,,96.63,,10314605,
2022-08-01T03:00:00.0,NVX_R712_00137A1000015794,,17.53,,,,98.03,,10314634,
2022-08-01T04:00:00.0,NVX_R712_00137A1000015794,,17.42,,,,98.48,,10314664,
2022-08-01T05:00:00.0,NVX_R712_00137A1000015794,,17.5,,,,99.59,,10314693,
2022-08-01T06:00:00.0,NVX_R712_00137A1000015794,,17.33,,,,99.99,,10314722,
2022-08-01T09:00:00.0,NVX_R712_00137A1000015794,,19.72,,,,96.85,,10314809,
2022-08-01T10:00:00.0,NVX_R712_00137A1000015794,,19.28,,,,95.28,,10314838,
2022-08-01T12:00:00.0,NVX_R712_00137A1000015794,,21.68,,,,86.35,,10314897,
2022-08-01T13:00:00.0,NVX_R712_00137A1000015794,,20.82,,,,87.05,,10314926,
2022-08-01T15:00:00.0,NVX_R712_00137A1000015794,,21.77,,,,82.1,,10314983,
2022-08-01T17:00:00.0,NVX_R712_00137A1000015794,,21.1,,,,83.55,,10315041,
2022-08-01T18:00:00.0,NVX_R712_00137A1000015794,,20.85,,,,86.04,,10315071,
2022-08-01T19:00:00.0,NVX_R712_00137A1000015794,,19.99,,,,91.13,,10315100,
2022-08-01T20:00:00.0,NVX_R712_00137A1000015794,,19.62,,,,91.75,,10315128,
2022-08-01T22:00:00.0,NVX_R712_00137A1000015794,,18.27,,,,96.81,,10315185,
2022-08-01T23:00:00.0,NVX_R712_00137A1000015794,,18.32,,,,97.29,,10315214,
2022-08-02T00:00:00.0,NVX_R712_00137A1000015794,,18.23,,,,97.43,,10315242,
2022-08-02T01:00:00.0,NVX_R712_00137A1000015794,,18.34,,,,98.45,,10315272,
2022-08-02T02:00:00.0,NVX_R712_00137A1000015794,,18.25,,,,99.02,,10315300,
2022-08-02T03:00:00.0,NVX_R712_00137A1000015794,,18.15,,,,99.75,,10315330,
2022-08-02T04:00:00.0,NVX_R712_00137A1000015794,,18.15,,,,100.0,,10315359,
2022-08-02T05:00:00.0,NVX_R712_00137A1000015794,,18.03,,,,100.0,,10315389,
2022-08-02T06:00:00.0,NVX_R712_00137A1000015794,,17.96,,,,100.0,,10315417,
2022-08-02T07:00:00.0,NVX_R712_00137A1000015794,,18.04,,,,100.0,,10315445,
2022-08-02T08:00:00.0,NVX_R712_00137A1000015794,,18.9,,,,98.5,,10315474,
2022-08-02T09:00:00.0,NVX_R712_00137A1000015794,,20.15,,,,94.81,,10315502,
2022-08-02T10:00:00.0,NVX_R712_00137A1000015794,,21.13,,,,87.14,,10315531,
2022-08-02T11:00:00.0,NVX_R712_00137A1000015794,,21.77,,,,83.83,,10315561,
2022-08-02T12:00:00.0,NVX_R712_00137A1000015794,,22.36,,,,79.91,,10315590,
2022-08-02T16:00:00.0,NVX_R712_00137A1000015794,,22.83,,,,82.98,,10315702,
2022-08-02T17:00:00.0,NVX_R712_00137A1000015794,,22.46,,,,84.43,,10315731,
2022-08-02T18:00:00.0,NVX_R712_00137A1000015794,,21.92,,,,86.93,,10315761,
2022-08-02T19:00:00.0,NVX_R712_00137A1000015794,,20.36,,,,94.18,,10315789,
